,delta_active,delta_passive,theta_active,theta_passive,alpha_active,alpha_passive,beta_active,beta_passive,25_active,25_passive,gamma_active,gamma_passive
310,0.1581673403048326,0.2793146041473645,0.2041897220129818,0.2673720378731102,0.22858762160983795,0.23917209537076056,0.21664755229905616,0.21012372858450795,0.1544108197493387,0.1475401315738429,0.13774547590748823,0.13273438073738894
311,0.08763285063045373,0.16735118020874207,0.11695740348141086,0.15650820162908216,0.12945394221218212,0.13352786323074134,0.11790894810279799,0.11276901002212134,0.07817458293626955,0.07445470559188008,0.0688618822612448,0.06622287531895961
312,0.060412879328082154,0.11925125823691698,0.08175656381518273,0.11028574216569367,0.08997742134174781,0.09217992731640884,0.08061759754513004,0.07667440964415813,0.05209985891814972,0.049567941938933685,0.04570435080025978,0.04392427899407679
313,0.04592653816928056,0.09245424118278107,0.06267892315526437,0.08495041871969107,0.06877777318784979,0.0702019788665796,0.0610835375388336,0.05792915620955752,0.038966597453982704,0.03705410629509784,0.0341126831677195,0.03277398890333713
314,0.03689423212632098,0.07533985687796031,0.050675895949961705,0.06893284645314088,0.055526893188943494,0.056556530976116966,0.04905042891582659,0.0464402235839958,0.031045738188194436,0.029513701500181615,0.027143723830809978,0.02607405185093182
315,0.03069590474824484,0.06343791831952207,0.04240165596557478,0.057870560857559004,0.04643985046771653,0.04724462811341341,0.04087816046099387,0.038664231580710695,0.025736806112237554,0.0244626880416738,0.02248134550332525,0.02159316742721434
316,0.01895367476618117,0.04028233638398398,0.026543532701217145,0.03652918736343882,0.029080858491093736,0.029532025692061533,0.02542935939584426,0.024011579432764298,0.015841593077947174,0.015052346268540955,0.013807338014897695,0.013258672395466022
317,0.013047145859830323,0.0282456983168393,0.018444297509009475,0.025532183453822275,0.020231032275037662,0.02053503849132499,0.01763346073966372,0.016638920508052376,0.010920541359345467,0.010374509732918277,0.009503911877556392,0.009124777084954372
318,0.009855029126113813,0.02165584675766075,0.014042917238646957,0.019540500015998306,0.015433112258049013,0.015670913952891514,0.013431745364465626,0.012672929204386021,0.008289889312735683,0.007874706522264375,0.0072067477255249625,0.006918581757060981
319,0.1530798560150371,0.27205340617396606,0.19820252195786633,0.2600725192452928,0.22184070294857036,0.23195941527366726,0.20973043125482607,0.2032324087836775,0.14861247122345095,0.14195351043815596,0.13238649246032877,0.1275393444323841
